croptype,predictions,tauPercents,year,state
Soy,-0.017310424672928492,-1.7161460057163902,2019,MI
Soy,-0.010432592764855432,-1.0378362021884358,2019,MI
Soy,-0.01206029920923871,-1.1987865284750598,2019,MI
Soy,-0.010142062285672425,-1.0090805003176162,2019,MI
Soy,-0.013974214841462027,-1.387702872780705,2019,MI
Soy,0.007590410842033791,0.7619291035009246,2019,MI
Soy,0.004876056177030069,0.4887963484651259,2019,MI
Soy,-9.795885023749535e-4,-0.09791088621874389,2019,MI
Soy,-0.004730277050745451,-0.4719106909818027,2019,MI
Soy,-0.00594318634425131,-0.5925560547375253,2019,MI
Soy,-0.017199884973133073,-1.7052811375125487,2019,MI
Soy,8.785815779115988e-4,0.08789676437612748,2019,MI
Soy,0.0018623683284041148,0.18641036133788536,2019,MI
Soy,-0.006635859311270974,-0.6613890617451879,2019,MI
Soy,-0.010581832103959367,-1.0526041481032644,2019,MI
Soy,-0.006845577458950185,-0.6822199868363188,2019,MI
Soy,-0.009680154422060548,-0.9633452542528009,2019,MI
Soy,0.0017005813513390766,0.17020281598276732,2019,MI
Soy,-0.0032035085549339854,-0.31983827963345535,2019,MI
Soy,-0.005713073447759104,-0.5696784877677441,2019,MI
Soy,-0.011219904288118488,-1.115719590845754,2019,MI
Soy,8.383393624808675e-4,0.0838690867144054,2019,MI
Soy,0.004449948054022715,0.44598637755572934,2019,MI
Soy,-0.004377228245701019,-0.4367662144902251,2019,MI
Soy,-0.002556785950845481,-0.2553520157550615,2019,MI
Soy,-0.0033143930986138203,-0.33089065609956947,2019,MI
Soy,-0.010511175367853866,-1.0456126010691902,2019,MI
Soy,-0.010531641896992471,-1.0476378331974678,2019,MI
Soy,-0.003550777822439044,-0.3544481265629673,2019,MI
Soy,-0.005062940033359364,-0.505014495514744,2019,MI
Soy,8.695503599651512e-4,0.08699285284836655,2019,MI
Soy,-0.020334514862144746,-2.0129162881224683,2019,MI
Soy,-0.033927281855592066,-3.3358205520596096,2019,IL
Soy,-0.022380955358904324,-2.2132359833113457,2019,IL
Soy,-0.021159096632334506,-2.0936813477911542,2019,IL
Soy,-0.014203175283373656,-1.410278603335624,2019,IL
Soy,-0.018563367600388077,-1.8392129514324895,2019,MI
Soy,-0.02451899538266053,-2.422084655604817,2019,MI
Soy,-0.026067538756628275,-2.573071354958534,2019,MO
Soy,-0.03280147978801014,-3.2269345384268178,2019,IL
Soy,-0.03621963649035638,-3.557155345988283,2019,IL
Soy,-0.0357901336683378,-3.5157239752374614,2019,IL
Soy,-0.023733173505863982,-2.345375659178639,2019,IL
Soy,-0.02776508057320724,-2.738317344723795,2019,IL
Soy,-0.024794058489832616,-2.448921049170716,2019,IL
Soy,-0.026887073853418406,-2.652883433488795,2019,IL
Soy,-0.01680856859896133,-1.666809277683634,2019,IL
Soy,-0.04746010990643177,-4.635148649766085,2019,IL
Soy,-0.021950562076555574,-2.171140158745699,2019,MI
Soy,-0.04368086065659737,-4.2740592131272015,2019,MO
Soy,-0.025202782474570463,-2.4887843677728116,2019,MI
Soy,-0.02216740372684123,-2.192351230354239,2019,MI
Soy,-0.004473352218289339,-0.4463361680870803,2019,MI
Soy,-0.019819950099498013,-1.9624826130666073,2019,MI
Soy,-3.1967022022991827e-4,-0.03196191311490848,2019,MI
Soy,-0.02761590568710646,-2.723807262048672,2019,MI
Soy,-0.022444261009295256,-2.219426242065803,2019,MI
Soy,-0.02267157744788291,-2.241650847750709,2019,IL
Soy,-0.028835292470099652,-2.842352274973492,2019,IL
Soy,-0.021296229419104102,-2.107106593568564,2019,IL
Soy,-0.013180097745513375,-1.3093620599887945,2019,IL
Soy,6.234029219683138e-4,0.062359727795513464,2019,IL
Soy,-0.011670524018614294,-1.1602687605127393,2019,MI
Soy,-0.014564883228849365,-1.4459328403079064,2019,MI
Soy,-0.014616297864415446,-1.4509998314946149,2019,MI
Soy,-0.01256362006128944,-1.2485027267739923,2019,MI
Soy,-0.031408957423108556,-3.092082009661612,2019,IL
Soy,-0.03211423082965796,-3.1604044912575735,2019,IL
Soy,-0.024041930882436252,-2.375522590517054,2019,IL
Soy,-0.018083243304760677,-1.7920722569017555,2019,IL
Soy,-0.011159916845577518,-1.1097875978357319,2019,MI
Soy,-0.010281244360498277,-1.022857303118263,2019,MI
Soy,-0.03520179311179436,-3.458941660551962,2019,IL
Soy,-0.030917027722391806,-3.044398399036985,2019,IL
Soy,-0.04552528295637219,-4.450455548307531,2019,IL
Soy,-0.03776268679326934,-3.705856750267089,2019,IL
Soy,-0.03610092336504407,-3.545705634883345,2019,IL
Soy,-0.03154875876986115,-3.1056289201474185,2019,IL
Soy,-0.03050201540682009,-3.00415227956895,2019,IL
Soy,-0.026659729286841915,-2.630749579555136,2019,IL
Soy,-0.04769550895279193,-4.657594802825049,2019,IL
Soy,-0.039863141958652,-3.9079060088623607,2019,IL
Soy,-0.045172811997441414,-4.416771172715894,2019,IL
Soy,-0.03370934545469075,-3.314751612933653,2019,IL
Soy,-0.03792357506220465,-3.7213481020613504,2019,IL
Soy,-0.02748684209627132,-2.7112516370915385,2019,IL
Soy,-0.040538727405432094,-3.972802505080897,2019,IL
Soy,-0.02952986697794175,-2.9098120696862684,2019,IL
Soy,-0.04571709351944355,-4.468781202646799,2019,IL
Soy,-0.025479763235366146,-2.515789358360676,2019,IL
Soy,-0.0303923672182293,-2.9935162774670565,2019,IL
Soy,-0.021957774723146414,-2.1718457611934916,2019,IA
Soy,-0.044497002230008645,-4.352153260823,2019,IA
Soy,-0.030001844773676806,-2.955625670221562,2019,IA
Soy,-0.017077430785884622,-1.6932438006073136,2019,IA
Soy,-0.007881222512622445,-0.785024710658111,2019,IA
Soy,-0.019159079029387068,-1.8976710403522556,2019,IA
Soy,-0.024426848920805027,-2.413092781672277,2019,IA
Soy,-0.03181708838085266,-3.1316250611233665,2019,IA
Soy,-0.021346178983305784,-2.111996178815312,2019,IA
Soy,-0.01677224913649801,-1.6632378041976814,2019,IA
Soy,-0.02262071083739212,-2.2366780854094492,2019,IA
Soy,-0.03968803704193466,-3.8910783374858537,2019,IA
Soy,-0.024327770058512548,-2.4034235029277817,2019,IA
Soy,-0.02643542453207508,-2.6089067440833946,2019,IA
Soy,-0.021053053267748163,-2.0832984818397238,2019,IA
Soy,-0.029950206117675484,-2.9506142997695717,2019,IA
Soy,-0.019693488562250734,-1.9500838539434073,2019,IA
Soy,-0.03652533934203068,-3.5866336925857056,2019,IA
Soy,-0.01952492997155982,-1.9335553052851617,2019,IA
Soy,-0.019760230233547737,-1.9566276508431235,2019,IA
Soy,-0.02629111034956506,-2.5948508138657678,2019,IA
Soy,-0.02866501227110082,-2.825806842744849,2019,IA
Soy,-0.034093498291839344,-3.3518863922398667,2019,IA
Soy,-0.027530557485559836,-2.7155045596398586,2019,IA
Soy,-0.009532083727126958,-0.9486797422212256,2019,IA
Soy,-0.022226985227477132,-2.1981785832386747,2019,IA
Soy,-0.03650220017510875,-3.5844027417981428,2019,IA
Soy,-0.04047240774834592,-3.966433803089353,2019,IA
Soy,-0.028612175844631684,-2.8206723699909952,2019,IA
Soy,-0.03135580936384183,-3.086931405021731,2019,IA
Soy,-0.032627984038435254,-3.210143366339524,2019,IA
Soy,-0.019774595785009518,-1.958036087837578,2019,IA
Soy,-0.008454400139688008,-0.841876220200688,2019,MO
Soy,-0.018339893569700633,-1.8172741134063197,2019,MO
Soy,-0.02891435427489712,-2.8500334303055097,2019,IA
Soy,-0.025399895099499793,-2.5080031652500945,2019,IA
Soy,-0.030658246682429884,-3.01930488090123,2019,IA
Soy,-0.039237423895610454,-3.84776063487553,2019,IA
Soy,-0.03923568517652417,-3.8475934529964118,2019,IA
Soy,-0.023290788894562216,-2.302165199031203,2019,MO
Soy,-0.04459345645960761,-4.361378455281361,2019,MO
Soy,-0.03298760034993624,-3.2449443197025363,2019,IA
Soy,-0.04133529602712325,-4.049264299857991,2019,IA
Soy,-0.018413030863083102,-1.8244546696481456,2019,MO
Soy,-0.019149866818998676,-1.8967672968955518,2019,MO
Soy,-0.024850869757170692,-2.4544628921750578,2019,MO
Soy,-0.020854863928113324,-2.0638905122638107,2019,IA
Soy,-0.023065415508891764,-2.280144225851999,2019,IA
Soy,-0.02498280772102441,-2.4673320027432943,2019,IA
Soy,-0.03783551747575618,-3.7128696630587488,2019,MO
Soy,-0.031704994653557535,-3.120766115320961,2019,MO
Soy,-0.027686748560854225,-2.7306983429945975,2019,MO
Soy,-0.03184757843670691,-3.1345785382596913,2019,MO
Soy,0.0027527243224949537,0.27565165469438657,2019,IN
Soy,-0.00873538604297378,-0.8697343411261493,2019,IN
Soy,-0.008297684745625375,-0.8263353980467958,2019,IN
Soy,-0.015941707081673803,-1.5815310619127887,2019,IN
Soy,-0.024389101995105498,-2.4094091064129852,2019,IA
Soy,-0.013059075286221675,-1.2974175535140242,2019,IN
Soy,0.0034292170611645123,0.3435103552753338,2019,IN
Soy,-0.007530989300362974,-0.7502702454295407,2019,IN
Soy,-0.004878168148797186,-0.4866289210222696,2019,IN
Soy,-0.01719569308086464,-1.7048690957769064,2019,IN
Soy,-0.015720611410605666,-1.5597687587905695,2019,IN
Soy,-0.025409801734743564,-2.5089689781179425,2019,IN
Soy,-0.012130143950127037,-1.2056870326446534,2019,IN
Soy,-0.0028035709838246103,-0.27996446488040005,2019,IN
Soy,-0.003908520987008334,-0.3900892660582911,2019,IN
Soy,-8.028297812157665e-5,-0.008027975552948874,2019,IN
Soy,-0.0012461376148032754,-0.12453615077380187,2019,IN
Soy,-0.006914736521941065,-0.6890884739285563,2019,IN
Soy,-0.005540260065540606,-0.5524941128099314,2019,IN
Soy,-0.015984884278848113,-1.585780403813719,2019,IN
Soy,-0.030044629414259037,-2.95977759007795,2019,IN
Soy,-0.011424475830147171,-1.1359464315829126,2019,IN
Soy,-0.006805600437358891,-0.6782494784363102,2019,IN
Soy,-0.015224237881201287,-1.510893504586286,2019,IN
Soy,-0.013935477419075195,-1.383882812585191,2019,IN
Soy,-0.008795745084074064,-0.8757175683325902,2019,IN
Soy,-0.012168360538699586,-1.2094625421126382,2019,IN
Soy,-0.006075895601815027,-0.6057474674891483,2019,IN
Soy,-0.0033946234159193765,-0.3388868195961403,2019,IN
Soy,-0.018170613986022672,-1.8006523756231352,2019,IN
Soy,-0.009432939366430344,-0.9388588755643745,2019,IN
Soy,-0.031118692547312726,-3.0639489620622573,2019,IA
Soy,-0.026565781610807013,-2.621601535048834,2019,IA
Soy,-0.0202230931103611,-2.0019977873351746,2019,IN
Soy,-0.020777632871337756,-2.056326510947437,2019,IN
Soy,-0.021122569542915373,-2.0901050496195617,2019,IN
Soy,-0.019795021999415224,-1.9600386935603065,2019,IN
Soy,-0.02127351762500464,-2.10488324508169,2019,IN
Soy,-0.020225901653358382,-2.002273018551537,2019,IN
Soy,-0.0065007302322711595,-0.6479646197441569,2019,IN
Soy,-0.01665171375527703,-1.6513840306931704,2019,IN
Soy,-0.024096375417915587,-2.380837565154048,2019,IN
Soy,-0.002392164282826815,-0.2389305337991754,2019,IN
Soy,-0.014990671337659097,-1.4878870577420544,2019,IN
Soy,-0.030631644489605626,-3.0167249474336577,2019,IA
Soy,-0.03389797053945862,-3.332987156211953,2019,IA
Soy,-0.03193902516250361,-3.1434361588889126,2019,IN
Soy,-0.03132390538018599,-3.083839442742553,2019,IN
Soy,-0.020102104560748048,-1.990140433894949,2019,IA
Soy,-0.02286733878541206,-2.260786279885385,2019,IA
Soy,-0.01630156936053792,-1.6169417845533496,2019,IA
Soy,-0.029338193467291513,-2.8912006689166936,2019,IA
Soy,-0.017772582497854243,-1.7615581633034227,2019,IA
Soy,-0.02127856187546739,-2.105377051324242,2019,IA
Soy,-0.028965106242449475,-2.8549638571410796,2019,MO
Soy,2.2562004443954522e-4,0.022564549855608185,2019,MO
Soy,-0.008752741553223004,-0.8714547825381946,2019,MO
Soy,-0.012535903047183536,-1.2457655921986666,2019,OH
Soy,-0.028473969818309887,-2.8072406731292854,2019,OH
Soy,-0.031496435459725074,-3.100558953281396,2019,OH
Soy,-0.03803075465125422,-3.7316666554269795,2019,OH
Soy,-0.030992449168230924,-3.0517106549380113,2019,OH
Soy,-0.02852004793164814,-2.8117190289313143,2019,OH
Soy,-0.015996630290043955,-1.5869363715499074,2019,OH
Soy,-0.02575307313392445,-2.54242911746142,2019,OH
Soy,-0.021229727578554028,-2.100596319510062,2019,OH
Soy,-0.03220755892133734,-3.1694419241756644,2019,MO
Soy,-0.03484016143337259,-3.4240230421293094,2019,MO
Soy,-7.089314391433293e-5,-0.007089063105480964,2019,OH
Soy,0.004491156375688118,0.4501256733584924,2019,OH
Soy,-0.006268921818408652,-0.6249313124545797,2019,OH
Soy,-0.022243341450329114,-2.1997782385428932,2019,IA
Soy,-0.021856405866723164,-2.1619285304316227,2019,IA
Soy,-0.025441137572358077,-2.5120238933704964,2019,MO
Soy,-0.011326482541905488,-1.1262579431891684,2019,MO
Soy,-0.016960764862403197,-1.6817740830612604,2019,MO
Soy,-0.017844653596436225,-1.7686380605985152,2019,MO
Soy,-0.011762645863666423,-1.169373639533411,2019,MO
Soy,-0.019416207786956907,-1.9228927275628416,2019,MO
Soy,-0.03023154010839509,-2.977913750433747,2019,MO
Soy,-0.012072574744623237,-1.1999993588229785,2019,OH
Soy,-0.00478012166816591,-0.47687150687998336,2019,OH
Soy,-0.004455368340465768,-0.44454579106092407,2019,OH
Soy,-0.025805200315228097,-2.5475091735225774,2019,IN
Soy,-0.011884313462835645,-1.1813973931016353,2019,IN
Soy,-0.0350404759382636,-3.4433666736683244,2019,IN
Soy,-0.04725350861841305,-4.6154441132241875,2019,IA
Soy,-0.013196688215858784,-1.3109993705089917,2019,OH
Soy,-0.02520429337736833,-2.488931697630037,2019,IN
Soy,-0.03675408468591158,-3.6086852790214063,2019,IN
Soy,-0.02873408750190785,-2.832518940743145,2019,IN
Soy,-0.03497321969675978,-3.4368724190314004,2019,IN
Soy,-0.016614165626820956,-1.647691154897435,2019,IN
Soy,-0.037118959506612086,-3.643849627014595,2019,IN
Soy,-0.011208967310539332,-1.1146380897738228,2019,IN
Soy,-0.010994968781839719,-1.0934745034076987,2019,IN
Soy,-0.012179757688445422,-1.2105884662453326,2019,IN
Soy,-0.01893266716928547,-1.8754569949054223,2019,IN
Soy,-0.027175676411433706,-2.6809740066446985,2019,IN
Soy,-0.022303933963575415,-2.2057040202446587,2019,IN
Soy,-0.032097413876432355,-3.1587759306158425,2019,IN
Soy,-0.02572452542516595,-2.5396468873985945,2019,IN
Soy,-0.014277396039311448,-1.4175957354404911,2019,IN
Soy,-0.027622662006353736,-2.724464488841749,2019,IA
Soy,-0.012469113309510919,-1.2391696025187415,2019,IA
Soy,-0.0294809881504989,-2.90506629916113,2019,MO
Soy,-0.027100448793509813,-2.6736526527599946,2019,MO
Soy,-0.035212123903350344,-3.459939000950596,2019,MO
Soy,-0.03513113862043738,-3.4521203602050132,2019,MO
Soy,-0.036970714373118274,-3.6295642377960458,2019,MO
Soy,0.012732577613863635,1.2813982009239,2019,OH
Soy,0.00992224822521727,0.9971636944026141,2019,OH
Soy,0.009188560127236125,0.9230904541203566,2019,OH
Soy,0.007540327433075949,0.7568827289691438,2019,OH
Soy,0.012215908689501523,1.2290827659010795,2019,OH
Soy,0.012360315747687256,1.243702015482162,2019,OH
Soy,0.008913242764959835,0.8953083996802169,2019,OH
Soy,0.01048443157182448,1.0539585809600238,2019,OH
Soy,0.024301488828145156,2.459917653461874,2019,OH
Soy,0.019451354615877214,1.9641764788896454,2019,OH
Soy,0.010192500928405155,1.0244621394784659,2019,OH
Soy,0.007558913359283505,0.7587554063591018,2019,OH
Soy,0.03216615629315275,3.2689078840031804,2019,OH
